,driver_gender,driver_race,is_arrested,search_conducted,stop_outcome,age_group
7636,female,hispanic,False,False,warning,31-50
7637,male,white,False,False,warning,31-50
7638,female,white,False,False,warning,10-30
7640,female,hispanic,False,False,citation,10-30
7641,male,black,False,False,warning,31-50
7642,male,hispanic,False,False,warning,31-50
7643,female,hispanic,False,False,warning,10-30
7644,female,hispanic,False,False,warning,10-30
7645,male,white,False,True,warning,10-30
7646,female,black,False,False,warning,10-30
7647,male,hispanic,False,False,citation,10-30
7648,female,other,False,True,warning,10-30
7649,male,hispanic,False,False,warning,10-30
7650,female,hispanic,False,False,citation,10-30
7651,female,white,False,False,citation,10-30
7652,male,hispanic,False,False,citation,10-30
7653,female,asian/pacific islander,False,False,warning,31-50
7654,female,hispanic,False,False,citation,10-30
7655,female,hispanic,False,True,citation,31-50
7656,male,hispanic,False,False,warning,10-30
7657,male,white,False,False,warning,31-50
7658,female,hispanic,False,True,warning,10-30
7659,male,other,False,False,warning,10-30
7660,male,black,False,False,warning,51-100
7661,female,hispanic,False,False,warning,10-30
7662,female,white,False,False,warning,31-50
7663,male,black,False,False,citation,51-100
7664,male,asian/pacific islander,False,False,citation,31-50
7665,male,white,False,False,warning,31-50
7666,female,white,False,False,citation,31-50
7667,male,white,False,False,warning,31-50
7668,male,black,False,False,warning,10-30
7669,female,asian/pacific islander,False,False,citation,10-30
7671,male,hispanic,False,False,citation,31-50
7672,female,white,False,False,warning,51-100
7673,female,white,False,False,citation,10-30
7674,female,white,False,False,warning,51-100
7675,female,hispanic,False,False,warning,10-30
7676,male,hispanic,False,False,citation,51-100
7677,female,white,False,False,citation,10-30
7678,female,black,False,False,citation,51-100
7679,male,hispanic,False,True,citation,31-50
7680,male,hispanic,False,False,citation,10-30
7681,female,white,False,False,citation,51-100
7682,female,hispanic,False,False,citation,31-50
7683,male,hispanic,False,False,citation,10-30
7684,female,black,False,False,citation,10-30
7685,male,black,False,False,citation,31-50
7686,male,hispanic,False,False,citation,10-30
7687,male,hispanic,False,False,citation,10-30
7688,male,black,False,False,citation,31-50
7689,male,hispanic,False,False,citation,31-50
7690,male,asian/pacific islander,False,False,citation,31-50
7691,male,black,False,False,citation,31-50
7692,female,hispanic,False,False,citation,31-50
7693,male,asian/pacific islander,False,False,warning,10-30
7694,female,hispanic,False,True,citation,10-30
7695,female,black,False,False,warning,51-100
7696,male,white,False,True,warning,31-50
7697,male,hispanic,False,True,warning,31-50
7698,male,black,False,False,citation,10-30
7699,female,asian/pacific islander,False,False,warning,10-30
7700,male,hispanic,False,True,citation,10-30
7701,male,hispanic,False,False,citation,51-100
7702,male,hispanic,False,False,citation,10-30
7703,female,hispanic,False,False,citation,10-30
7704,male,hispanic,False,False,warning,51-100
7705,female,white,False,False,citation,31-50
7706,male,white,False,False,citation,51-100
7707,male,white,False,False,citation,31-50
7708,male,hispanic,False,True,citation,31-50
7709,male,white,False,False,citation,10-30
7710,female,white,False,False,citation,10-30
7711,female,black,False,False,warning,10-30
7712,male,black,False,True,citation,10-30
7713,male,black,False,False,citation,31-50
7714,female,white,False,False,warning,10-30
7715,female,black,False,False,citation,31-50
7716,male,white,False,False,citation,10-30
7717,male,white,False,False,citation,10-30
7718,female,white,False,False,citation,31-50
7719,male,asian/pacific islander,False,False,citation,51-100
7720,male,white,False,False,citation,31-50
7721,male,white,False,False,citation,51-100
7722,male,white,False,False,warning,51-100
7723,male,white,False,False,citation,10-30
7724,male,hispanic,False,False,warning,31-50
7725,male,hispanic,False,True,citation,10-30
7726,male,white,False,False,citation,31-50
7727,female,white,False,False,citation,31-50
7728,female,asian/pacific islander,False,False,citation,31-50
7729,male,hispanic,False,False,citation,10-30
7730,female,hispanic,False,False,citation,31-50
7731,male,white,False,False,citation,51-100
7732,male,hispanic,False,False,citation,31-50
7733,female,asian/pacific islander,False,False,warning,31-50
7734,male,hispanic,False,False,warning,10-30
7735,male,white,False,False,warning,31-50
7736,male,hispanic,False,False,warning,31-50
7737,male,black,False,False,warning,51-100
7738,female,black,False,False,warning,10-30
7739,male,black,False,True,citation,10-30
7740,female,other,False,False,citation,10-30
7741,male,black,False,False,citation,10-30
7742,female,white,False,False,citation,31-50
7743,male,black,False,False,citation,10-30
7744,male,hispanic,False,False,warning,10-30
7745,female,white,False,False,citation,10-30
7746,male,asian/pacific islander,False,False,warning,51-100
7747,female,black,False,False,citation,10-30
7748,male,asian/pacific islander,False,False,warning,31-50
7749,female,hispanic,False,False,warning,51-100
7750,male,black,False,False,citation,51-100
7751,male,hispanic,False,False,warning,10-30
7752,male,asian/pacific islander,False,False,warning,10-30
7753,male,hispanic,False,False,citation,10-30
7754,male,hispanic,False,False,warning,10-30
7755,male,hispanic,False,False,warning,10-30
7756,female,white,False,False,warning,51-100
7757,female,hispanic,False,True,warning,31-50
7758,male,hispanic,False,False,citation,10-30
7759,male,hispanic,False,False,warning,10-30
7760,male,black,False,False,citation,10-30
7761,male,hispanic,True,True,arrest,31-50
7762,male,hispanic,False,False,citation,31-50
7763,male,black,False,False,warning,31-50
7764,male,white,False,False,citation,10-30
7765,male,white,False,False,citation,10-30
7766,female,white,False,True,warning,31-50
7767,male,white,False,False,citation,51-100
7768,male,black,False,False,citation,51-100
7769,male,white,False,True,citation,10-30
7770,male,white,False,False,citation,51-100
7771,female,white,False,False,citation,31-50
7772,male,hispanic,False,False,citation,10-30
7773,male,asian/pacific islander,False,False,citation,31-50
7774,female,asian/pacific islander,False,False,citation,31-50
7775,male,white,False,False,citation,10-30
7776,male,white,False,False,citation,10-30
7777,male,white,False,False,citation,51-100
7778,male,white,False,False,warning,10-30
7779,female,white,False,False,warning,31-50
7780,male,other,False,False,warning,31-50
7781,female,hispanic,False,False,warning,10-30
7782,male,hispanic,False,True,warning,51-100
7783,male,black,False,False,citation,51-100
7784,male,hispanic,False,False,warning,31-50
7785,female,white,False,False,citation,51-100
7786,male,black,False,False,warning,51-100
7787,male,white,False,True,warning,10-30
7788,male,hispanic,False,True,warning,10-30
7789,male,hispanic,False,False,warning,31-50
7790,female,hispanic,False,False,citation,31-50
7791,male,white,False,False,citation,31-50
7792,female,asian/pacific islander,False,False,warning,51-100
7793,female,black,False,False,warning,31-50
7794,female,black,False,False,citation,10-30
7795,male,hispanic,False,False,citation,31-50
7796,male,white,False,False,warning,10-30
7797,male,hispanic,False,False,warning,31-50
7798,female,hispanic,False,False,warning,10-30
7799,male,hispanic,False,True,warning,10-30
7800,male,asian/pacific islander,False,False,warning,10-30
7801,male,asian/pacific islander,False,False,warning,10-30
7802,male,black,False,True,warning,10-30
7803,male,hispanic,False,False,citation,31-50
7804,female,hispanic,False,False,warning,31-50
7805,male,black,False,True,warning,10-30
7806,male,asian/pacific islander,False,False,citation,10-30
7807,male,white,False,False,citation,10-30
7808,female,asian/pacific islander,False,False,citation,31-50
7809,male,asian/pacific islander,False,False,citation,10-30
7810,female,hispanic,False,False,citation,31-50
7811,female,hispanic,False,False,citation,51-100
7812,male,asian/pacific islander,False,False,citation,10-30
7813,male,white,False,False,citation,31-50
7814,female,white,False,False,citation,31-50
7815,male,hispanic,False,False,citation,10-30
7816,male,black,False,False,citation,51-100
7817,male,asian/pacific islander,False,False,citation,10-30
7818,male,hispanic,False,False,citation,51-100
7819,male,black,False,False,citation,31-50
7820,male,white,False,False,citation,31-50
7821,male,asian/pacific islander,False,False,citation,31-50
7822,male,white,False,False,citation,31-50
7823,male,hispanic,False,False,citation,31-50
7824,male,black,False,False,citation,10-30
7825,female,hispanic,False,True,citation,31-50
7826,female,black,False,False,warning,10-30
7827,male,white,False,False,citation,10-30
7828,female,white,False,False,warning,31-50
7829,female,hispanic,False,False,warning,51-100
7830,male,black,False,False,citation,31-50
7831,female,hispanic,False,False,citation,31-50
7832,male,asian/pacific islander,False,False,citation,10-30
7833,female,white,False,False,warning,51-100
7834,male,white,False,False,warning,31-50
7835,male,black,False,False,citation,10-30
7836,male,black,False,True,warning,10-30
7837,male,black,False,False,warning,31-50
7838,male,hispanic,False,False,citation,31-50
7839,male,hispanic,False,False,citation,31-50
7840,male,asian/pacific islander,False,False,warning,31-50
7841,female,asian/pacific islander,False,False,citation,51-100
7842,female,black,False,False,citation,31-50
7843,male,hispanic,False,False,citation,31-50
7844,male,asian/pacific islander,False,False,citation,31-50
7845,male,hispanic,False,False,citation,31-50
7846,female,white,False,False,citation,31-50
7847,male,hispanic,False,False,citation,51-100
7848,female,hispanic,False,False,citation,31-50
7849,male,hispanic,False,False,citation,10-30
7850,male,hispanic,False,True,citation,10-30
7851,male,hispanic,False,False,citation,10-30
7852,male,white,False,True,citation,31-50
7853,male,hispanic,False,False,citation,10-30
7854,male,other,False,False,citation,10-30
7855,female,black,False,False,citation,31-50
7856,male,asian/pacific islander,False,False,citation,10-30
7857,male,hispanic,False,False,warning,31-50
7858,male,black,False,False,warning,51-100
7859,male,black,False,False,warning,31-50
7860,female,black,False,False,warning,51-100
7861,male,black,False,False,citation,31-50
7862,male,asian/pacific islander,False,False,citation,31-50
7863,female,white,False,False,citation,10-30
7864,male,white,False,False,citation,10-30
7865,male,black,False,False,citation,51-100
7866,male,hispanic,False,False,warning,10-30
7867,male,hispanic,False,True,citation,10-30
7868,male,hispanic,False,True,citation,10-30
7869,male,hispanic,False,False,citation,10-30
7870,male,hispanic,False,False,citation,10-30
7871,female,hispanic,False,False,warning,31-50
7872,male,hispanic,False,False,warning,10-30
7873,female,white,False,False,citation,31-50
7874,female,hispanic,False,False,citation,31-50
7875,male,black,False,True,warning,10-30
7876,male,hispanic,False,False,warning,10-30
7877,male,hispanic,False,True,warning,31-50
7878,male,black,False,True,warning,10-30
7879,male,white,False,False,citation,51-100
7880,male,asian/pacific islander,False,False,warning,10-30
7881,female,asian/pacific islander,False,False,citation,51-100
7882,male,black,False,True,warning,51-100
7883,male,hispanic,False,False,citation,51-100
7884,female,white,False,False,citation,10-30
7885,male,hispanic,False,False,warning,31-50
7886,male,white,False,False,warning,31-50
7887,male,white,False,False,warning,31-50
7888,female,other,False,False,citation,10-30
7889,male,hispanic,False,False,warning,10-30
7890,male,white,False,False,warning,51-100
7891,female,white,False,False,warning,51-100
7892,male,black,False,False,warning,31-50
7893,female,hispanic,False,False,citation,10-30
7894,female,black,False,False,warning,10-30
7895,female,hispanic,False,True,citation,10-30
7896,male,hispanic,False,False,warning,10-30
7897,female,white,False,False,citation,51-100
7898,female,black,False,False,citation,10-30
7899,female,other,False,False,citation,10-30
7900,female,black,False,False,citation,10-30
7901,male,hispanic,False,False,citation,10-30
7902,male,hispanic,False,False,warning,10-30
7903,male,hispanic,False,False,citation,31-50
7904,female,hispanic,False,False,citation,10-30
7905,female,asian/pacific islander,False,False,warning,10-30
7906,male,hispanic,False,False,warning,31-50
7907,male,hispanic,False,False,warning,10-30
7908,male,black,False,False,warning,10-30
7909,male,hispanic,False,True,warning,10-30
7910,male,hispanic,False,True,warning,10-30
7911,male,hispanic,False,True,warning,31-50
7912,male,black,False,True,warning,10-30
7913,male,hispanic,False,True,warning,10-30
7914,male,hispanic,False,False,warning,31-50
7915,male,black,False,False,warning,10-30
7916,female,white,False,False,warning,31-50
7917,male,hispanic,False,False,warning,10-30
7918,male,hispanic,False,False,warning,31-50
7919,male,asian/pacific islander,False,False,warning,10-30
7920,female,white,False,False,warning,10-30
7921,male,hispanic,False,False,warning,10-30
