date,time,location,location.1,driver_age,driver_race,driver_gender,search_conducted,stop_outcome,is_arrested,age_group
2002-01-01,8:55:00,"WS, Forsyth County",Forsyth County,21.0,white,male,False,citation,False,21-30
2002-01-01,8:50:00,"WS, Forsyth County",Forsyth County,72.0,white,female,False,warning,False,71-80
2002-01-01,8:15:00,"WS, Forsyth County",Forsyth County,24.0,white,female,False,citation,False,21-30
2002-01-01,7:50:00,"WS, Forsyth County",Forsyth County,37.0,white,male,False,citation,False,31-40
2002-01-01,12:05:00,"WS, Forsyth County",Forsyth County,43.0,white,female,False,warning,False,41-50
2002-01-01,9:45:00,"WS, Forsyth County",Forsyth County,34.0,white,female,False,citation,False,31-40
2002-01-01,9:20:00,"WS, Forsyth County",Forsyth County,33.0,white,male,False,citation,False,31-40
2002-01-01,4:00:00,"WS, Forsyth County",Forsyth County,42.0,black,male,False,citation,False,41-50
2002-01-01,19:20:00,"WS, Forsyth County",Forsyth County,56.0,white,male,False,warning,False,51-60
2002-01-01,15:42:00,"WS, Forsyth County",Forsyth County,51.0,black,male,False,warning,False,51-60
2002-01-04,8:16:00,"WS, Forsyth County",Forsyth County,54.0,white,male,False,citation,False,51-60
2002-01-04,10:12:00,"WS, Forsyth County",Forsyth County,34.0,white,male,False,citation,False,31-40
2002-01-04,10:35:00,"WS, Forsyth County",Forsyth County,23.0,hispanic,male,False,warning,False,21-30
2002-01-04,11:13:00,"WS, Forsyth County",Forsyth County,19.0,white,male,False,citation,False,14-20
2002-01-04,11:54:00,"WS, Forsyth County",Forsyth County,43.0,black,male,False,citation,False,41-50
2002-01-04,14:25:00,"WS, Forsyth County",Forsyth County,40.0,white,female,False,warning,False,31-40
2002-01-04,15:14:00,"WS, Forsyth County",Forsyth County,24.0,black,female,False,citation,False,21-30
2002-01-04,22:19:00,"WS, Forsyth County",Forsyth County,55.0,black,male,False,citation,False,51-60
2002-01-04,22:50:00,"WS, Forsyth County",Forsyth County,40.0,black,female,False,citation,False,31-40
2002-01-04,22:55:00,"WS, Forsyth County",Forsyth County,36.0,white,male,False,citation,False,31-40
2002-01-04,23:43:00,"WS, Forsyth County",Forsyth County,17.0,white,male,False,citation,False,14-20
2002-01-04,23:55:00,"WS, Forsyth County",Forsyth County,16.0,white,male,False,citation,False,14-20
2002-01-04,21:10:00,"WS, Forsyth County",Forsyth County,59.0,white,male,False,warning,False,51-60
2002-01-04,21:00:00,"WS, Forsyth County",Forsyth County,55.0,hispanic,male,False,warning,False,51-60
2002-01-04,21:30:00,"WS, Forsyth County",Forsyth County,40.0,black,female,False,warning,False,31-40
2002-01-04,17:00:00,"WS, Forsyth County",Forsyth County,43.0,white,male,False,warning,False,41-50
2002-01-04,19:11:00,"WS, Forsyth County",Forsyth County,23.0,hispanic,male,False,citation,False,21-30
2002-01-04,15:55:00,"WS, Forsyth County",Forsyth County,39.0,black,female,False,citation,False,31-40
2002-01-04,15:40:00,"WS, Forsyth County",Forsyth County,46.0,white,male,False,warning,False,41-50
2002-01-03,15:20:00,"WS, Forsyth County",Forsyth County,22.0,black,female,False,citation,False,21-30
2002-01-04,19:45:00,"WS, Forsyth County",Forsyth County,49.0,black,male,False,citation,False,41-50
2002-01-04,16:22:00,"WS, Forsyth County",Forsyth County,55.0,black,male,False,citation,False,51-60
2002-01-04,16:59:00,"WS, Forsyth County",Forsyth County,59.0,white,female,False,citation,False,51-60
2002-01-04,20:41:00,"WS, Forsyth County",Forsyth County,30.0,white,female,False,citation,False,21-30
2002-01-04,17:33:00,"WS, Forsyth County",Forsyth County,46.0,black,male,False,warning,False,41-50
2002-01-04,15:45:00,"WS, Forsyth County",Forsyth County,32.0,black,female,False,citation,False,31-40
2002-01-04,21:09:00,"WS, Forsyth County",Forsyth County,21.0,white,male,False,warning,False,21-30
2002-01-04,19:15:00,"WS, Forsyth County",Forsyth County,44.0,hispanic,male,False,citation,False,41-50
2002-01-04,16:50:00,"WS, Forsyth County",Forsyth County,28.0,hispanic,male,False,warning,False,21-30
2002-01-04,15:00:00,"WS, Forsyth County",Forsyth County,23.0,hispanic,male,False,citation,False,21-30
2002-01-04,15:50:00,"WS, Forsyth County",Forsyth County,26.0,hispanic,male,False,warning,False,21-30
2002-01-04,21:40:00,"WS, Forsyth County",Forsyth County,20.0,white,male,False,citation,False,14-20
2002-01-04,15:05:00,"WS, Forsyth County",Forsyth County,19.0,white,male,False,warning,False,14-20
2002-01-04,19:18:00,"WS, Forsyth County",Forsyth County,24.0,black,male,False,citation,False,21-30
2002-01-04,17:09:00,"WS, Forsyth County",Forsyth County,50.0,black,female,False,warning,False,41-50
2002-01-04,12:20:00,"WS, Forsyth County",Forsyth County,31.0,black,male,False,warning,False,31-40
2002-01-04,12:40:00,"WS, Forsyth County",Forsyth County,21.0,black,male,False,warning,False,21-30
2002-01-04,13:05:00,"WS, Forsyth County",Forsyth County,54.0,black,female,False,citation,False,51-60
2002-01-04,11:45:00,"WS, Forsyth County",Forsyth County,27.0,hispanic,male,False,citation,False,21-30
2002-01-04,12:30:00,"WS, Forsyth County",Forsyth County,49.0,black,female,False,citation,False,41-50
2002-01-04,21:42:00,"WS, Forsyth County",Forsyth County,22.0,black,male,False,citation,False,21-30
2002-01-04,22:38:00,"WS, Forsyth County",Forsyth County,19.0,black,female,False,citation,False,14-20
2002-01-04,20:55:00,"WS, Forsyth County",Forsyth County,51.0,black,female,False,warning,False,51-60
2002-01-04,18:05:00,"WS, Forsyth County",Forsyth County,21.0,hispanic,female,False,warning,False,21-30
2002-01-04,17:45:00,"WS, Forsyth County",Forsyth County,46.0,black,female,False,citation,False,41-50
2002-01-04,18:40:00,"WS, Forsyth County",Forsyth County,30.0,white,male,False,citation,False,21-30
2002-01-04,19:10:00,"WS, Forsyth County",Forsyth County,18.0,white,male,False,warning,False,14-20
2002-01-04,21:48:00,"WS, Forsyth County",Forsyth County,22.0,white,male,False,warning,False,21-30
2002-01-04,17:47:00,"WS, Forsyth County",Forsyth County,32.0,hispanic,male,False,citation,False,31-40
2002-01-04,15:28:00,"WS, Forsyth County",Forsyth County,59.0,white,male,False,warning,False,51-60
2002-01-04,14:56:00,"WS, Forsyth County",Forsyth County,35.0,white,male,False,warning,False,31-40
2002-01-04,15:43:00,"WS, Forsyth County",Forsyth County,86.0,white,male,False,warning,False,81-90
2002-01-04,16:44:00,"WS, Forsyth County",Forsyth County,34.0,white,male,False,warning,False,31-40
2002-01-04,18:41:00,"WS, Forsyth County",Forsyth County,18.0,white,male,False,warning,False,14-20
2002-01-04,21:26:00,"WS, Forsyth County",Forsyth County,29.0,hispanic,male,False,warning,False,21-30
2002-01-04,21:10:00,"WS, Forsyth County",Forsyth County,34.0,white,male,False,warning,False,31-40
2002-01-04,10:00:00,"WS, Forsyth County",Forsyth County,50.0,white,male,False,citation,False,41-50
2002-01-04,12:06:00,"WS, Forsyth County",Forsyth County,36.0,white,male,False,citation,False,31-40
2002-01-04,8:10:00,"WS, Forsyth County",Forsyth County,32.0,black,female,True,citation,False,31-40
2002-01-04,7:45:00,"WS, Forsyth County",Forsyth County,54.0,black,male,False,citation,False,51-60
2002-01-04,10:10:00,"WS, Forsyth County",Forsyth County,39.0,black,male,False,citation,False,31-40
2002-01-05,21:50:00,"WS, Forsyth County",Forsyth County,20.0,black,female,False,warning,False,14-20
2002-01-05,22:38:00,"WS, Forsyth County",Forsyth County,26.0,hispanic,male,False,citation,False,21-30
2002-01-05,23:00:00,"WS, Forsyth County",Forsyth County,20.0,white,male,False,citation,False,14-20
2002-01-05,23:20:00,"WS, Forsyth County",Forsyth County,21.0,black,male,False,warning,False,21-30
2002-01-05,23:25:00,"WS, Forsyth County",Forsyth County,34.0,white,male,False,warning,False,31-40
2002-01-05,23:30:00,"WS, Forsyth County",Forsyth County,39.0,black,male,False,citation,False,31-40
2002-01-05,23:40:00,"WS, Forsyth County",Forsyth County,21.0,hispanic,male,False,citation,False,21-30
2002-01-05,13:56:00,"WS, Forsyth County",Forsyth County,24.0,hispanic,male,False,citation,False,21-30
2002-01-05,14:25:00,"WS, Forsyth County",Forsyth County,35.0,hispanic,male,False,citation,False,31-40
2002-01-05,14:42:00,"WS, Forsyth County",Forsyth County,46.0,hispanic,male,False,warning,False,41-50
2002-01-05,14:52:00,"WS, Forsyth County",Forsyth County,26.0,hispanic,male,False,citation,False,21-30
2002-01-05,15:09:00,"WS, Forsyth County",Forsyth County,44.0,hispanic,male,False,warning,False,41-50
2002-01-05,15:34:00,"WS, Forsyth County",Forsyth County,25.0,hispanic,male,False,warning,False,21-30
2002-01-05,18:00:00,"WS, Forsyth County",Forsyth County,22.0,hispanic,male,False,citation,False,21-30
2002-01-05,15:30:00,"WS, Forsyth County",Forsyth County,38.0,black,male,False,warning,False,31-40
2002-01-05,15:30:00,"WS, Forsyth County",Forsyth County,21.0,white,male,False,warning,False,21-30
2002-01-05,14:10:00,"WS, Forsyth County",Forsyth County,49.0,white,male,False,warning,False,41-50
2002-01-05,16:30:00,"WS, Forsyth County",Forsyth County,19.0,black,female,False,citation,False,14-20
2002-01-05,17:35:00,"WS, Forsyth County",Forsyth County,24.0,black,female,False,citation,False,21-30
2002-01-05,14:50:00,"WS, Forsyth County",Forsyth County,50.0,black,male,False,citation,False,41-50
2002-01-05,18:43:00,"WS, Forsyth County",Forsyth County,39.0,black,male,False,warning,False,31-40
2002-01-05,19:20:00,"WS, Forsyth County",Forsyth County,58.0,white,male,False,citation,False,51-60
2002-01-05,19:54:00,"WS, Forsyth County",Forsyth County,21.0,hispanic,male,False,citation,False,21-30
2002-01-05,19:08:00,"WS, Forsyth County",Forsyth County,29.0,black,female,False,citation,False,21-30
2002-01-05,18:35:00,"WS, Forsyth County",Forsyth County,49.0,black,male,False,citation,False,41-50
2002-01-05,18:10:00,"WS, Forsyth County",Forsyth County,32.0,black,male,False,citation,False,31-40
2002-01-05,18:10:00,"WS, Forsyth County",Forsyth County,41.0,white,male,False,citation,False,41-50
2002-01-05,20:35:00,"WS, Forsyth County",Forsyth County,36.0,white,female,False,warning,False,31-40
2002-01-05,15:20:00,"WS, Forsyth County",Forsyth County,25.0,hispanic,male,False,warning,False,21-30
2002-01-05,17:10:00,"WS, Forsyth County",Forsyth County,55.0,black,male,False,warning,False,51-60
2002-01-05,16:30:00,"WS, Forsyth County",Forsyth County,33.0,hispanic,male,False,warning,False,31-40
2002-01-05,20:05:00,"WS, Forsyth County",Forsyth County,21.0,hispanic,male,False,warning,False,21-30
2002-01-05,20:00:00,"WS, Forsyth County",Forsyth County,28.0,black,female,False,warning,False,21-30
2002-01-05,21:00:00,"WS, Forsyth County",Forsyth County,31.0,black,female,False,warning,False,31-40
2002-01-05,14:40:00,"WS, Forsyth County",Forsyth County,25.0,hispanic,male,False,citation,False,21-30
2002-01-05,17:30:00,"WS, Forsyth County",Forsyth County,53.0,black,female,False,citation,False,51-60
2002-01-05,15:50:00,"WS, Forsyth County",Forsyth County,17.0,hispanic,male,False,citation,False,14-20
2002-01-05,20:40:00,"WS, Forsyth County",Forsyth County,21.0,black,male,False,warning,False,21-30
2002-01-05,20:50:00,"WS, Forsyth County",Forsyth County,33.0,black,female,False,warning,False,31-40
2002-01-05,21:01:00,"WS, Forsyth County",Forsyth County,33.0,black,male,False,warning,False,31-40
2002-01-05,21:01:00,"WS, Forsyth County",Forsyth County,33.0,black,male,False,warning,False,31-40
2002-01-05,20:18:00,"WS, Forsyth County",Forsyth County,27.0,black,female,False,warning,False,21-30
2002-01-05,17:50:00,"WS, Forsyth County",Forsyth County,44.0,white,male,False,warning,False,41-50
2002-01-05,18:05:00,"WS, Forsyth County",Forsyth County,67.0,white,male,False,warning,False,61-70
2002-01-05,18:18:00,"WS, Forsyth County",Forsyth County,36.0,black,female,False,warning,False,31-40
2002-01-05,18:30:00,"WS, Forsyth County",Forsyth County,18.0,black,male,False,warning,False,14-20
2002-01-05,18:35:00,"WS, Forsyth County",Forsyth County,36.0,black,female,False,warning,False,31-40
2002-01-05,18:49:00,"WS, Forsyth County",Forsyth County,29.0,hispanic,female,False,warning,False,21-30
2002-01-05,21:25:00,"WS, Forsyth County",Forsyth County,50.0,white,male,False,warning,False,41-50
2002-01-05,15:43:00,"WS, Forsyth County",Forsyth County,31.0,hispanic,male,False,warning,False,31-40
2002-01-05,15:55:00,"WS, Forsyth County",Forsyth County,21.0,black,male,False,warning,False,21-30
2002-01-05,16:25:00,"WS, Forsyth County",Forsyth County,48.0,white,male,False,warning,False,41-50
2002-01-05,15:35:00,"WS, Forsyth County",Forsyth County,24.0,white,female,False,warning,False,21-30
2002-01-05,15:55:00,"WS, Forsyth County",Forsyth County,46.0,hispanic,male,False,citation,False,41-50
2002-01-05,15:30:00,"WS, Forsyth County",Forsyth County,48.0,white,female,False,warning,False,41-50
2002-01-05,14:40:00,"WS, Forsyth County",Forsyth County,22.0,hispanic,male,False,citation,False,21-30
2002-01-05,15:34:00,"WS, Forsyth County",Forsyth County,35.0,hispanic,female,False,warning,False,31-40
2002-01-05,15:53:00,"WS, Forsyth County",Forsyth County,33.0,white,male,False,citation,False,31-40
2002-01-05,15:20:00,"WS, Forsyth County",Forsyth County,30.0,black,female,False,warning,False,21-30
2002-01-05,15:14:00,"WS, Forsyth County",Forsyth County,21.0,hispanic,female,False,citation,False,21-30
2002-01-05,15:03:00,"WS, Forsyth County",Forsyth County,41.0,black,female,False,citation,False,41-50
2002-01-05,18:20:00,"WS, Forsyth County",Forsyth County,47.0,black,male,True,arrest,True,41-50
2002-01-05,15:40:00,"WS, Forsyth County",Forsyth County,41.0,white,male,False,citation,False,41-50
2002-01-05,16:11:00,"WS, Forsyth County",Forsyth County,57.0,black,female,False,warning,False,51-60
2002-01-05,16:58:00,"WS, Forsyth County",Forsyth County,35.0,black,male,False,warning,False,31-40
2002-01-05,17:32:00,"WS, Forsyth County",Forsyth County,18.0,asian/pacific islander,female,False,warning,False,14-20
2002-01-05,16:30:00,"WS, Forsyth County",Forsyth County,30.0,white,male,False,warning,False,21-30
2002-01-05,15:10:00,"WS, Forsyth County",Forsyth County,50.0,black,male,False,citation,False,41-50
2002-01-05,15:30:00,"WS, Forsyth County",Forsyth County,25.0,hispanic,male,False,citation,False,21-30
2002-01-05,15:40:00,"WS, Forsyth County",Forsyth County,49.0,hispanic,female,False,citation,False,41-50
2002-01-05,14:35:00,"WS, Forsyth County",Forsyth County,42.0,hispanic,female,False,citation,False,41-50
2002-01-05,17:32:00,"WS, Forsyth County",Forsyth County,18.0,hispanic,male,False,citation,False,14-20
2002-01-05,11:48:00,"WS, Forsyth County",Forsyth County,25.0,hispanic,male,False,citation,False,21-30
2002-01-05,10:53:00,"WS, Forsyth County",Forsyth County,19.0,black,male,False,warning,False,14-20
2002-01-05,10:00:00,"WS, Forsyth County",Forsyth County,43.0,black,male,False,citation,False,41-50
2002-01-05,16:15:00,"WS, Forsyth County",Forsyth County,26.0,black,male,False,warning,False,21-30
2002-01-05,20:30:00,"WS, Forsyth County",Forsyth County,41.0,white,female,False,warning,False,41-50
2002-01-05,20:30:00,"WS, Forsyth County",Forsyth County,19.0,white,female,False,citation,False,14-20
2002-01-05,20:43:00,"WS, Forsyth County",Forsyth County,60.0,white,male,False,warning,False,51-60
2002-01-05,20:22:00,"WS, Forsyth County",Forsyth County,21.0,black,male,False,warning,False,21-30
2002-01-05,14:10:00,"WS, Forsyth County",Forsyth County,31.0,black,male,False,warning,False,31-40
2002-01-05,20:13:00,"WS, Forsyth County",Forsyth County,28.0,hispanic,male,False,citation,False,21-30
2002-01-05,18:30:00,"WS, Forsyth County",Forsyth County,35.0,white,male,False,warning,False,31-40
2002-01-05,20:45:00,"WS, Forsyth County",Forsyth County,20.0,black,male,False,citation,False,14-20
2002-01-05,13:05:00,"WS, Forsyth County",Forsyth County,54.0,white,female,False,citation,False,51-60
2002-01-05,12:37:00,"WS, Forsyth County",Forsyth County,44.0,white,male,False,warning,False,41-50
2002-01-05,11:45:00,"WS, Forsyth County",Forsyth County,36.0,white,female,False,citation,False,31-40
2002-01-05,9:50:00,"WS, Forsyth County",Forsyth County,24.0,black,male,False,citation,False,21-30
2002-01-05,9:10:00,"WS, Forsyth County",Forsyth County,23.0,black,female,False,citation,False,21-30
2002-01-05,10:30:00,"WS, Forsyth County",Forsyth County,66.0,white,female,False,citation,False,61-70
2002-01-05,9:50:00,"WS, Forsyth County",Forsyth County,23.0,white,female,False,citation,False,21-30
2002-01-05,6:30:00,"WS, Forsyth County",Forsyth County,35.0,hispanic,female,False,warning,False,31-40
2002-01-05,7:20:00,"WS, Forsyth County",Forsyth County,46.0,asian/pacific islander,male,False,warning,False,41-50
2002-01-05,7:55:00,"WS, Forsyth County",Forsyth County,54.0,black,male,False,citation,False,51-60
2002-01-05,8:15:00,"WS, Forsyth County",Forsyth County,36.0,black,female,False,citation,False,31-40
2002-01-05,11:20:00,"WS, Forsyth County",Forsyth County,26.0,black,male,False,warning,False,21-30
2002-01-05,10:00:00,"WS, Forsyth County",Forsyth County,44.0,hispanic,female,False,citation,False,41-50
2002-01-05,9:45:00,"WS, Forsyth County",Forsyth County,42.0,white,male,False,citation,False,41-50
2002-01-05,10:19:00,"WS, Forsyth County",Forsyth County,30.0,black,male,False,citation,False,21-30
2002-01-05,10:50:00,"WS, Forsyth County",Forsyth County,25.0,hispanic,male,False,citation,False,21-30
2002-01-05,12:15:00,"WS, Forsyth County",Forsyth County,25.0,hispanic,male,False,citation,False,21-30
2002-01-05,11:55:00,"WS, Forsyth County",Forsyth County,34.0,black,female,False,warning,False,31-40
2002-01-05,10:30:00,"WS, Forsyth County",Forsyth County,42.0,white,female,False,warning,False,41-50
